93	1	1	13	5	731.36
94	1	1	14	5	1497.86
95	1	1	15	5	578.02
96	1	1	16	5	439.17
97	1	1	17	5	742.59
98	1	1	18	5	868.16
99	1	1	19	5	487.37
100	1	1	20	5	404.98
101	1	1	1	6	208.53
102	1	1	2	6	978.12
103	1	1	3	6	83.56
104	1	1	4	6	588.86
105	1	1	5	6	975.74
106	1	1	6	6	639.69
107	1	1	7	6	149.77
108	1	1	8	6	815.80
109	1	1	9	6	161.32
110	1	1	10	6	457.46
111	1	1	11	6	788.45
112	1	1	12	6	1568.76
113	1	1	13	6	879.55
114	1	1	14	6	940.87
115	1	1	15	6	997.89
116	1	1	16	6	256.39
117	1	1	17	6	318.31
118	1	1	18	6	799.95
119	1	1	19	6	18.10
120	1	1	20	6	6.09
121	1	1	1	7	74.77
122	1	1	2	7	803.26
123	1	1	3	7	851.03
124	1	1	4	7	696.71
125	1	1	5	7	497.65
126	1	1	6	7	741.51
127	1	1	7	7	69.43
128	1	1	8	7	530.03
129	1	1	9	7	607.61
130	1	1	10	7	1130.48
131	1	1	11	7	1846.50
132	1	1	12	7	1394.01
133	1	1	13	7	314.83
134	1	1	14	7	729.45
135	1	1	15	7	759.85
136	1	1	16	7	452.24
137	1	1	17	7	772.91
138	1	1	18	7	77.33
139	1	1	19	7	272.87
140	1	1	20	7	210.81
141	1	1	1	8	1445.82
142	1	1	2	8	739.51
143	1	1	3	8	289.60
144	1	1	4	8	878.80
145	1	1	5	8	130.04
146	1	1	6	8	946.50
147	1	1	7	8	599.88
148	1	1	8	8	27.78
149	1	1	9	8	49.06
150	1	1	10	8	1951.04
151	1	1	11	8	1947.17
152	1	1	12	8	1098.58
153	1	1	13	8	1976.29
154	1	1	14	8	637.14
155	1	1	15	8	102.39
156	1	1	16	8	461.49
157	1	1	17	8	256.75
158	1	1	18	8	54.47
159	1	1	19	8	514.62
160	1	1	20	8	844.20
161	1	1	1	9	210.88
162	1	1	2	9	618.10
163	1	1	3	9	812.53
164	1	1	4	9	821.45
165	1	1	5	9	383.74
166	1	1	6	9	366.69
167	1	1	7	9	64.43
168	1	1	8	9	53.40
169	1	1	9	9	160.55
170	1	1	10	9	692.57
171	1	1	11	9	1050.39
172	1	1	12	9	822.59
173	1	1	13	9	1041.09
174	1	1	14	9	1910.52
175	1	1	15	9	964.45
176	1	1	16	9	314.54
177	1	1	17	9	141.69
178	1	1	18	9	388.07
179	1	1	19	9	73.62
180	1	1	20	9	609.78
181	1	1	1	10	404.11
182	1	1	2	10	40.66
183	1	1	3	10	27.86
184	1	1	4	10	452.89
185	1	1	5	10	216.54
186	1	1	6	10	353.27
187	1	1	7	10	968.83
188	1	1	8	10	982.27
189	1	1	9	10	670.75
190	1	1	10	10	1943.88
191	1	1	11	10	1345.55
192	1	1	12	10	259.45
193	1	1	13	10	191.24
194	1	1	14	10	662.23
195	1	1	15	10	1250.84
196	1	1	16	10	621.70
197	1	1	17	10	492.35
198	1	1	18	10	615.49
199	1	1	19	10	881.09
200	1	1	20	10	435.32
201	1	1	1	11	479.10
202	1	1	2	11	346.60
203	1	1	3	11	251.28
204	1	1	4	11	687.57
205	1	1	5	11	316.08
206	1	1	6	11	645.22
207	1	1	7	11	404.40
208	1	1	8	11	280.98
209	1	1	9	11	388.61
210	1	1	10	11	1474.94
211	1	1	11	11	1114.15
212	1	1	12	11	785.53
213	1	1	13	11	534.49
214	1	1	14	11	354.74
215	1	1	15	11	620.52
216	1	1	16	11	902.15
217	1	1	17	11	98.65
218	1	1	18	11	837.78
219	1	1	19	11	833.13
220	1	1	20	11	785.38
221	1	1	1	12	766.59
222	1	1	2	12	144.37
223	1	1	3	12	578.75
224	1	1	4	12	142.33
225	1	1	5	12	131.37
226	1	1	6	12	129.23
227	1	1	7	12	93.86
228	1	1	8	12	81.11
229	1	1	9	12	605.10
230	1	1	10	12	232.86
231	1	1	11	12	410.11
232	1	1	12	12	333.55
233	1	1	13	12	1046.21
234	1	1	14	12	1082.51
235	1	1	15	12	857.37
236	1	1	16	12	218.18
237	1	1	17	12	563.13
238	1	1	18	12	994.24
239	1	1	19	12	527.27
240	1	1	20	12	61.65
241	1	1	1	13	754.24
242	1	1	2	13	974.42
243	1	1	3	13	116.66
244	1	1	4	13	939.01
245	1	1	5	13	858.29
246	1	1	6	13	270.94
247	1	1	7	13	464.96
248	1	1	8	13	173.61
249	1	1	9	13	429.33
250	1	1	10	13	731.58
251	1	1	11	13	1039.29
252	1	1	12	13	128.77
253	1	1	13	13	1790.54
254	1	1	14	13	1665.48
255	1	1	15	13	1213.21
256	1	1	16	13	498.83
257	1	1	17	13	846.55
258	1	1	18	13	700.18
259	1	1	19	13	312.35
260	1	1	20	13	10.94
261	1	1	1	14	91.20
262	1	1	2	14	807.44
263	1	1	3	14	966.24
264	1	1	4	14	454.96
265	1	1	5	14	472.40
266	1	1	6	14	358.30
267	1	1	7	14	450.11
268	1	1	8	14	467.18
269	1	1	9	14	940.04
270	1	1	10	14	1554.19
271	1	1	11	14	1867.24
272	1	1	12	14	788.21
273	1	1	13	14	464.45
274	1	1	14	14	1064.66
275	1	1	15	14	1565.11
276	1	1	16	14	169.11
277	1	1	17	14	273.10
278	1	1	18	14	119.38
279	1	1	19	14	503.86
280	1	1	20	14	819.73
281	1	1	1	15	664.26
282	1	1	2	15	170.24
283	1	1	3	15	991.88
284	1	1	4	15	705.44
285	1	1	5	15	385.98
286	1	1	6	15	825.92
287	1	1	7	15	624.98
288	1	1	8	15	102.45
289	1	1	9	15	301.62
290	1	1	10	15	1369.62
291	1	1	11	15	603.52
292	1	1	12	15	688.57
293	1	1	13	15	308.65
294	1	1	14	15	355.63
295	1	1	15	15	1138.98
296	1	1	16	15	921.53
297	1	1	17	15	302.27
298	1	1	18	15	44.95
299	1	1	19	15	289.28
300	1	1	20	15	896.14
301	1	1	1	16	704.92
302	1	1	2	16	712.15
303	1	1	3	16	781.48
304	1	1	4	16	923.04
305	1	1	5	16	794.95
306	1	1	6	16	118.67
307	1	1	7	16	606.63
308	1	1	8	16	673.76
309	1	1	9	16	65.36
310	1	1	10	16	687.49
311	1	1	11	16	394.13
312	1	1	12	16	1534.22
313	1	1	13	16	176.61
314	1	1	14	16	64.97
315	1	1	15	16	807.96
316	1	1	16	16	434.90
317	1	1	17	16	771.24
318	1	1	18	16	600.67
319	1	1	19	16	58.42
320	1	1	20	16	213.67
321	1	1	1	17	407.52
322	1	1	2	17	225.79
323	1	1	3	17	134.31
324	1	1	4	17	108.11
325	1	1	5	17	589.46
326	1	1	6	17	167.47
327	1	1	7	17	243.08
328	1	1	8	17	556.83
329	1	1	9	17	815.89
330	1	1	10	17	1373.78
331	1	1	11	17	1496.40
332	1	1	12	17	825.18
333	1	1	13	17	1788.13
334	1	1	14	17	871.54
335	1	1	15	17	426.43
336	1	1	16	17	894.31
337	1	1	17	17	482.59
338	1	1	18	17	847.95
339	1	1	19	17	826.97
340	1	1	20	17	318.31
341	1	1	1	18	428.64
342	1	1	2	18	831.19
343	1	1	3	18	8.98
344	1	1	4	18	973.79
345	1	1	5	18	410.37
346	1	1	6	18	455.56
347	1	1	7	18	133.39
348	1	1	8	18	315.69
349	1	1	9	18	474.20
350	1	1	10	18	265.84
351	1	1	11	18	1392.43
352	1	1	12	18	1041.42
353	1	1	13	18	1735.93
354	1	1	14	18	1976.81
355	1	1	15	18	553.49
356	1	1	16	18	451.29
357	1	1	17	18	2.34
358	1	1	18	18	11.82
359	1	1	19	18	828.03
360	1	1	20	18	102.51
361	1	1	1	19	684.83
362	1	1	2	19	191.36
363	1	1	3	19	330.65
364	1	1	4	19	370.65
365	1	1	5	19	422.83
366	1	1	6	19	955.03
367	1	1	7	19	874.82
368	1	1	8	19	599.68
369	1	1	9	19	75.88
370	1	1	10	19	382.42
371	1	1	11	19	1673.68
372	1	1	12	19	1485.88
373	1	1	13	19	316.15
374	1	1	14	19	1609.48
375	1	1	15	19	1508.78
376	1	1	16	19	966.23
377	1	1	17	19	9.03
378	1	1	18	19	789.36
379	1	1	19	19	752.51
380	1	1	20	19	297.14
381	1	1	1	20	508.37
382	1	1	2	20	113.14
383	1	1	3	20	940.93
384	1	1	4	20	409.58
385	1	1	5	20	219.27
386	1	1	6	20	383.68
387	1	1	7	20	560.29
388	1	1	8	20	525.38
389	1	1	9	20	964.44
390	1	1	10	20	294.35
391	1	1	11	20	585.11
392	1	1	12	20	1637.37
393	1	1	13	20	1200.83
394	1	1	14	20	696.70
395	1	1	15	20	30.23
396	1	1	16	20	725.15
397	1	1	17	20	211.89
398	1	1	18	20	15.68
399	1	1	19	20	203.39
400	1	1	20	20	509.22
401	1	2	1	1	1236.01
402	1	2	2	1	744.38
403	1	2	3	1	123.81
404	1	2	4	1	30.12
405	1	2	5	1	713.95
406	1	2	6	1	388.85
407	1	2	7	1	164.58
408	1	2	8	1	848.05
409	1	2	9	1	211.24
410	1	2	10	1	841.03
411	1	2	11	1	695.35
412	1	2	12	1	855.84
413	1	2	13	1	799.59
414	1	2	14	1	1529.87
415	1	2	15	1	393.11
416	1	2	16	1	64.66
417	1	2	17	1	715.74
418	1	2	18	1	671.59
419	1	2	19	1	909.24
420	1	2	20	1	763.96
421	1	2	1	2	959.05
422	1	2	2	2	638.41
423	1	2	3	2	107.36
424	1	2	4	2	607.20
425	1	2	5	2	539.91
426	1	2	6	2	410.07
427	1	2	7	2	511.32
428	1	2	8	2	219.21
429	1	2	9	2	210.30
430	1	2	10	2	1280.79
431	1	2	11	2	1244.12
432	1	2	12	2	276.39
433	1	2	13	2	1636.66
434	1	2	14	2	54.46
435	1	2	15	2	496.96
436	1	2	16	2	838.95
437	1	2	17	2	772.57
438	1	2	18	2	362.10
439	1	2	19	2	995.05
440	1	2	20	2	641.14
441	1	2	1	3	1007.50
442	1	2	2	3	401.63
443	1	2	3	3	938.03
444	1	2	4	3	343.78
445	1	2	5	3	761.07
446	1	2	6	3	715.03
447	1	2	7	3	306.87
448	1	2	8	3	319.24
449	1	2	9	3	811.19
450	1	2	10	3	1956.63
451	1	2	11	3	37.06
452	1	2	12	3	1559.85
453	1	2	13	3	184.97
454	1	2	14	3	863.56
455	1	2	15	3	981.22
456	1	2	16	3	755.52
457	1	2	17	3	128.72
458	1	2	18	3	198.42
459	1	2	19	3	365.07
460	1	2	20	3	73.18
461	1	2	1	4	1220.79
462	1	2	2	4	986.70
463	1	2	3	4	591.16
464	1	2	4	4	674.11
465	1	2	5	4	27.37
466	1	2	6	4	55.82
467	1	2	7	4	50.47
468	1	2	8	4	520.54
469	1	2	9	4	63.58
470	1	2	10	4	434.44
471	1	2	11	4	1922.98
472	1	2	12	4	1433.36
473	1	2	13	4	454.02
474	1	2	14	4	1557.89
475	1	2	15	4	391.88
476	1	2	16	4	525.70
477	1	2	17	4	626.35
478	1	2	18	4	680.83
479	1	2	19	4	573.56
480	1	2	20	4	830.44
481	1	2	1	5	762.75
482	1	2	2	5	675.97
483	1	2	3	5	14.55
484	1	2	4	5	775.51
485	1	2	5	5	212.41
486	1	2	6	5	218.43
487	1	2	7	5	864.28
488	1	2	8	5	30.25
489	1	2	9	5	109.07
490	1	2	10	5	1751.35
491	1	2	11	5	273.82
492	1	2	12	5	117.55
493	1	2	13	5	1729.18
494	1	2	14	5	1665.89
495	1	2	15	5	1053.70
496	1	2	16	5	877.80
497	1	2	17	5	598.21
498	1	2	18	5	146.57
499	1	2	19	5	265.75
500	1	2	20	5	4.33
501	1	2	1	6	1053.00
502	1	2	2	6	956.00
503	1	2	3	6	687.82
504	1	2	4	6	41.84
505	1	2	5	6	956.75
506	1	2	6	6	324.25
507	1	2	7	6	649.37
508	1	2	8	6	404.04
509	1	2	9	6	533.56
510	1	2	10	6	3.90
511	1	2	11	6	1709.18
512	1	2	12	6	1922.90
513	1	2	13	6	319.31
514	1	2	14	6	859.63
515	1	2	15	6	0.14
516	1	2	16	6	256.87
517	1	2	17	6	894.33
518	1	2	18	6	586.84
519	1	2	19	6	353.74
520	1	2	20	6	882.33
521	1	2	1	7	1163.47
522	1	2	2	7	565.42
523	1	2	3	7	897.93
524	1	2	4	7	807.34
525	1	2	5	7	206.81
526	1	2	6	7	397.09
527	1	2	7	7	861.81
528	1	2	8	7	295.76
529	1	2	9	7	823.01
530	1	2	10	7	842.90
531	1	2	11	7	1502.90
532	1	2	12	7	1280.77
533	1	2	13	7	612.74
534	1	2	14	7	397.42
535	1	2	15	7	515.25
536	1	2	16	7	522.20
537	1	2	17	7	949.15
538	1	2	18	7	112.14
539	1	2	19	7	753.09
540	1	2	20	7	321.33
541	1	2	1	8	790.84
542	1	2	2	8	232.44
543	1	2	3	8	133.22
544	1	2	4	8	589.19
545	1	2	5	8	697.46
546	1	2	6	8	33.31
547	1	2	7	8	541.38
548	1	2	8	8	547.02
549	1	2	9	8	675.72
550	1	2	10	8	681.86
551	1	2	11	8	728.80
552	1	2	12	8	436.43
553	1	2	13	8	832.26
554	1	2	14	8	928.45
555	1	2	15	8	495.01
556	1	2	16	8	758.61
557	1	2	17	8	301.35
558	1	2	18	8	676.44
559	1	2	19	8	823.13
560	1	2	20	8	970.46
561	1	2	1	9	427.20
562	1	2	2	9	995.37
563	1	2	3	9	184.86
564	1	2	4	9	758.86
565	1	2	5	9	590.78
566	1	2	6	9	641.48
567	1	2	7	9	881.77
568	1	2	8	9	292.78
569	1	2	9	9	548.81
570	1	2	10	9	1509.48
571	1	2	11	9	101.44
572	1	2	12	9	1886.11
573	1	2	13	9	409.23
574	1	2	14	9	604.93
575	1	2	15	9	1857.50
576	1	2	16	9	158.90
577	1	2	17	9	419.71
578	1	2	18	9	232.39
579	1	2	19	9	236.39
580	1	2	20	9	238.73
581	1	2	1	10	150.41
582	1	2	2	10	413.93
583	1	2	3	10	287.30
584	1	2	4	10	841.14
585	1	2	5	10	482.68
586	1	2	6	10	795.26
587	1	2	7	10	856.27
588	1	2	8	10	702.80
589	1	2	9	10	469.66
590	1	2	10	10	439.09
591	1	2	11	10	295.67
592	1	2	12	10	68.88
593	1	2	13	10	110.31
594	1	2	14	10	445.21
595	1	2	15	10	541.32
596	1	2	16	10	964.18
597	1	2	17	10	375.41
598	1	2	18	10	721.84
599	1	2	19	10	27.88
600	1	2	20	10	558.67
601	1	2	1	11	354.05
602	1	2	2	11	44.99
603	1	2	3	11	683.62
604	1	2	4	11	436.31
605	1	2	5	11	644.81
606	1	2	6	11	463.43
607	1	2	7	11	771.75
608	1	2	8	11	5.22
609	1	2	9	11	102.54
610	1	2	10	11	1920.33
611	1	2	11	11	311.19
612	1	2	12	11	1475.21
613	1	2	13	11	511.50
614	1	2	14	11	1948.03
615	1	2	15	11	310.27
616	1	2	16	11	5.13
617	1	2	17	11	482.57
618	1	2	18	11	164.95
619	1	2	19	11	848.05
620	1	2	20	11	418.94
621	1	2	1	12	355.80
622	1	2	2	12	520.39
623	1	2	3	12	619.52
624	1	2	4	12	281.22
625	1	2	5	12	594.91
626	1	2	6	12	87.26
627	1	2	7	12	5.03
628	1	2	8	12	397.98
629	1	2	9	12	899.11
630	1	2	10	12	1418.91
631	1	2	11	12	1647.73
632	1	2	12	12	1452.73
633	1	2	13	12	367.40
634	1	2	14	12	1171.67
635	1	2	15	12	950.86
636	1	2	16	12	122.36
637	1	2	17	12	717.15
638	1	2	18	12	343.22
639	1	2	19	12	786.78
640	1	2	20	12	94.99
641	1	2	1	13	151.16
642	1	2	2	13	435.49
643	1	2	3	13	246.63
644	1	2	4	13	355.75
645	1	2	5	13	700.16
646	1	2	6	13	337.78
647	1	2	7	13	437.23
648	1	2	8	13	807.64
649	1	2	9	13	926.84
650	1	2	10	13	61.21
651	1	2	11	13	217.71
652	1	2	12	13	1963.59
653	1	2	13	13	133.47
654	1	2	14	13	1589.90
655	1	2	15	13	1877.36
656	1	2	16	13	559.98
657	1	2	17	13	524.99
658	1	2	18	13	302.71
659	1	2	19	13	481.07
660	1	2	20	13	900.02
661	1	2	1	14	368.09
662	1	2	2	14	876.41
663	1	2	3	14	595.98
664	1	2	4	14	520.95
665	1	2	5	14	937.99
666	1	2	6	14	329.94
667	1	2	7	14	798.68
668	1	2	8	14	525.00
669	1	2	9	14	825.77
670	1	2	10	14	1264.94
671	1	2	11	14	1385.98
672	1	2	12	14	1590.05
673	1	2	13	14	1553.35
674	1	2	14	14	893.18
675	1	2	15	14	481.81
676	1	2	16	14	388.18
677	1	2	17	14	585.63
678	1	2	18	14	243.21
679	1	2	19	14	33.08
680	1	2	20	14	839.04
681	1	2	1	15	213.69
682	1	2	2	15	112.02
683	1	2	3	15	550.35
684	1	2	4	15	491.51
685	1	2	5	15	980.31
686	1	2	6	15	978.44
687	1	2	7	15	212.56
688	1	2	8	15	560.17
689	1	2	9	15	828.49
690	1	2	10	15	1430.69
691	1	2	11	15	1500.07
692	1	2	12	15	1366.18
693	1	2	13	15	1515.51
694	1	2	14	15	947.30
695	1	2	15	15	250.94
696	1	2	16	15	834.29
697	1	2	17	15	827.24
698	1	2	18	15	721.48
699	1	2	19	15	322.58
700	1	2	20	15	488.65
701	1	2	1	16	312.00
702	1	2	2	16	787.82
703	1	2	3	16	288.08
704	1	2	4	16	792.77
705	1	2	5	16	958.58
706	1	2	6	16	56.83
707	1	2	7	16	888.26
708	1	2	8	16	957.32
709	1	2	9	16	451.14
710	1	2	10	16	525.09
711	1	2	11	16	1156.82
712	1	2	12	16	836.95
713	1	2	13	16	1101.75
714	1	2	14	16	129.42
715	1	2	15	16	625.26
716	1	2	16	16	408.92
717	1	2	17	16	246.77
718	1	2	18	16	581.23
719	1	2	19	16	398.61
720	1	2	20	16	405.10
721	1	2	1	17	177.26
722	1	2	2	17	75.69
723	1	2	3	17	79.16
724	1	2	4	17	949.23
725	1	2	5	17	80.06
726	1	2	6	17	471.57
727	1	2	7	17	321.61
728	1	2	8	17	687.40
729	1	2	9	17	504.57
730	1	2	10	17	1396.82
731	1	2	11	17	1915.36
732	1	2	12	17	1186.41
733	1	2	13	17	1415.93
734	1	2	14	17	1573.06
735	1	2	15	17	1784.43
736	1	2	16	17	786.31
737	1	2	17	17	87.49
738	1	2	18	17	843.30
739	1	2	19	17	234.70
740	1	2	20	17	108.80
741	1	2	1	18	452.02
742	1	2	2	18	689.64
743	1	2	3	18	984.71
744	1	2	4	18	159.28
745	1	2	5	18	595.91
746	1	2	6	18	315.72
747	1	2	7	18	503.29
748	1	2	8	18	990.53
749	1	2	9	18	588.58
750	1	2	10	18	1583.13
751	1	2	11	18	34.87
752	1	2	12	18	1556.51
753	1	2	13	18	563.16
754	1	2	14	18	1446.37
755	1	2	15	18	117.19
756	1	2	16	18	663.39
757	1	2	17	18	911.16
758	1	2	18	18	154.95
759	1	2	19	18	519.73
760	1	2	20	18	34.35
761	1	2	1	19	403.09
762	1	2	2	19	550.00
763	1	2	3	19	619.86
764	1	2	4	19	3.14
765	1	2	5	19	206.81
766	1	2	6	19	606.82
767	1	2	7	19	366.86
768	1	2	8	19	801.25
769	1	2	9	19	918.90
770	1	2	10	19	1755.42
771	1	2	11	19	645.06
772	1	2	12	19	1722.44
773	1	2	13	19	1788.13
774	1	2	14	19	1659.76
775	1	2	15	19	833.38
776	1	2	16	19	772.29
777	1	2	17	19	898.52
778	1	2	18	19	339.83
779	1	2	19	19	732.18
780	1	2	20	19	761.10
781	1	2	1	20	1.82
782	1	2	2	20	422.82
783	1	2	3	20	30.17
784	1	2	4	20	673.26
785	1	2	5	20	268.04
786	1	2	6	20	230.52
787	1	2	7	20	573.83
788	1	2	8	20	801.59
789	1	2	9	20	925.56
790	1	2	10	20	295.35
791	1	2	11	20	1751.37
792	1	2	12	20	728.03
793	1	2	13	20	130.66
794	1	2	14	20	782.02
795	1	2	15	20	544.49
796	1	2	16	20	165.47
797	1	2	17	20	544.33
798	1	2	18	20	331.83
799	1	2	19	20	767.66
800	1	2	20	20	446.60
801	1	3	1	1	609.90
802	1	3	2	1	476.74
803	1	3	3	1	669.15
804	1	3	4	1	877.83
805	1	3	5	1	251.13
806	1	3	6	1	115.81
807	1	3	7	1	966.19
808	1	3	8	1	364.42
809	1	3	9	1	313.97
810	1	3	10	1	1938.21
811	1	3	11	1	377.03
812	1	3	12	1	411.67
813	1	3	13	1	1688.77
814	1	3	14	1	1194.45
815	1	3	15	1	1290.62
816	1	3	16	1	451.29
817	1	3	17	1	942.40
818	1	3	18	1	269.54
819	1	3	19	1	514.36
820	1	3	20	1	17.40
821	1	3	1	2	209.66
822	1	3	2	2	439.32
823	1	3	3	2	77.30
824	1	3	4	2	688.10
825	1	3	5	2	650.37
826	1	3	6	2	789.89
827	1	3	7	2	371.53
828	1	3	8	2	110.88
829	1	3	9	2	553.21
830	1	3	10	2	1498.78
831	1	3	11	2	1842.62
832	1	3	12	2	1611.89
833	1	3	13	2	1910.11
834	1	3	14	2	58.42
835	1	3	15	2	1830.73
836	1	3	16	2	770.04
837	1	3	17	2	501.42
838	1	3	18	2	803.32
839	1	3	19	2	600.59
840	1	3	20	2	900.86
841	1	3	1	3	639.92
842	1	3	2	3	902.59
843	1	3	3	3	998.28
844	1	3	4	3	176.46
845	1	3	5	3	518.43
846	1	3	6	3	516.33
847	1	3	7	3	653.61
848	1	3	8	3	969.77
849	1	3	9	3	969.09
850	1	3	10	3	1154.65
851	1	3	11	3	945.69
852	1	3	12	3	1376.56
853	1	3	13	3	1070.45
854	1	3	14	3	11.60
855	1	3	15	3	738.66
856	1	3	16	3	485.79
857	1	3	17	3	122.18
858	1	3	18	3	892.39
859	1	3	19	3	764.92
860	1	3	20	3	217.73
861	1	3	1	4	1388.60
862	1	3	2	4	291.39
863	1	3	3	4	877.60
864	1	3	4	4	127.89
865	1	3	5	4	59.91
866	1	3	6	4	838.17
867	1	3	7	4	542.04
868	1	3	8	4	605.14
869	1	3	9	4	671.26
870	1	3	10	4	1832.65
871	1	3	11	4	785.78
872	1	3	12	4	301.81
873	1	3	13	4	1932.18
874	1	3	14	4	1989.54
875	1	3	15	4	1763.26
876	1	3	16	4	697.34
877	1	3	17	4	183.17
878	1	3	18	4	293.37
879	1	3	19	4	629.37
880	1	3	20	4	932.31
881	1	3	1	5	1475.63
882	1	3	2	5	916.89
883	1	3	3	5	624.41
884	1	3	4	5	365.61
885	1	3	5	5	390.76
886	1	3	6	5	827.86
887	1	3	7	5	887.10
888	1	3	8	5	859.91
889	1	3	9	5	369.77
890	1	3	10	5	307.55
891	1	3	11	5	283.46
892	1	3	12	5	202.83
893	1	3	13	5	700.26
894	1	3	14	5	1823.38
895	1	3	15	5	1707.51
896	1	3	16	5	372.14
897	1	3	17	5	238.66
898	1	3	18	5	56.57
899	1	3	19	5	29.51
900	1	3	20	5	376.93
901	1	3	1	6	637.34
902	1	3	2	6	772.88
903	1	3	3	6	617.33
904	1	3	4	6	201.92
905	1	3	5	6	410.44
906	1	3	6	6	380.77
907	1	3	7	6	503.24
908	1	3	8	6	813.04
909	1	3	9	6	910.70
910	1	3	10	6	14.38
911	1	3	11	6	1713.45
912	1	3	12	6	352.40
913	1	3	13	6	1279.81
914	1	3	14	6	802.25
915	1	3	15	6	1805.30
916	1	3	16	6	932.12
917	1	3	17	6	398.42
918	1	3	18	6	522.09
919	1	3	19	6	20.94
920	1	3	20	6	919.98
921	1	3	1	7	713.01
922	1	3	2	7	736.39
923	1	3	3	7	695.89
924	1	3	4	7	756.22
925	1	3	5	7	13.04
926	1	3	6	7	249.73
927	1	3	7	7	649.28
928	1	3	8	7	515.15
929	1	3	9	7	246.79
930	1	3	10	7	1866.99
931	1	3	11	7	725.68
932	1	3	12	7	37.49
933	1	3	13	7	1647.13
934	1	3	14	7	1823.58
935	1	3	15	7	1243.42
936	1	3	16	7	994.28
937	1	3	17	7	167.11
938	1	3	18	7	909.95
939	1	3	19	7	57.46
940	1	3	20	7	130.79
941	1	3	1	8	896.57
942	1	3	2	8	365.98
943	1	3	3	8	582.60
944	1	3	4	8	63.08
945	1	3	5	8	500.73
946	1	3	6	8	941.81
947	1	3	7	8	273.91
948	1	3	8	8	127.23
949	1	3	9	8	936.05
950	1	3	10	8	1353.82
951	1	3	11	8	1557.86
952	1	3	12	8	138.53
953	1	3	13	8	90.00
954	1	3	14	8	344.70
955	1	3	15	8	1760.46
956	1	3	16	8	922.93
957	1	3	17	8	428.33
958	1	3	18	8	249.73
959	1	3	19	8	583.12
960	1	3	20	8	969.53
961	1	3	1	9	485.09
962	1	3	2	9	560.99
963	1	3	3	9	934.17
964	1	3	4	9	103.75
965	1	3	5	9	742.46
966	1	3	6	9	136.86
967	1	3	7	9	516.57
968	1	3	8	9	901.54
969	1	3	9	9	745.64
970	1	3	10	9	1094.94
971	1	3	11	9	272.07
972	1	3	12	9	653.38
973	1	3	13	9	856.22
974	1	3	14	9	829.88
975	1	3	15	9	1595.60
976	1	3	16	9	883.80
977	1	3	17	9	742.18
978	1	3	18	9	696.21
979	1	3	19	9	789.87
980	1	3	20	9	379.09
981	1	3	1	10	368.72
982	1	3	2	10	554.89
983	1	3	3	10	552.99
984	1	3	4	10	124.88
985	1	3	5	10	418.54
986	1	3	6	10	606.78
987	1	3	7	10	594.36
988	1	3	8	10	234.28
989	1	3	9	10	889.18
